job_name,population,label,job_start_time,n_tasks,n_distinct_task_names,sum_inst_num,mean_plan_cpu,max_plan_cpu,mean_plan_mem,max_plan_mem,mean_plan_gpu,max_plan_gpu,n_distinct_gpu_types,n_instances,n_distinct_machines,mean_instance_start_time,predicted_label,risk_score,calibrated_risk,uncertainty,correct,primary_failure_category,secondary_tags,decision_time_availability
5c960c8703f94a06b80751eb,fold_1,1,4342455,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4342465,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
f086b4ee19a7438233914fb0,fold_1,1,4342734,2,2,55,325,600,73.2421875,97.65625,50,50,1,55,42,4342748,1,0.58174616054428641,0.58174616054428641,0.83650767891142719,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
e477cf32cc8974a0ccda8868,fold_1,0,4343416,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4343419,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
202987fc24ec2d5e8acccf3b,fold_1,0,4343418,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4343459,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
6af1159c2dd44e149a40ff5b,fold_1,1,4343709,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,4343719,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
abad015491f11c13da4eada4,fold_1,0,4345333,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4345336,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
a40fa042a0544590701c6366,fold_1,0,4346201,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4346212,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
84d8f59db617d3cd24ff0659,fold_1,0,4346614,1,1,50,300,300,9.765625,9.765625,25,25,1,50,31,4346629.4800000004,0,0.125,0.125,0.25,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
a10c416f33938bf7c72bed95,fold_1,1,4346618,2,2,4,600,600,17.08984375,29.296875,100,100,1,6,5,4346896,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
31fabf218d5c97fafb95604c,fold_1,0,4346769,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4346778,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
7a51aa2b9ca02b53e5e6b7c2,fold_1,1,4346893,1,1,32,1000,1000,29.296875,29.296875,100,100,1,32,22,4502662,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
5345c30c7bfb6343bd0db775,fold_1,0,4347314,2,2,50,500,600,12.20703125,14.6484375,50,50,1,55,41,4347420.7599999998,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
8957df945fa9eb5a0f64615a,fold_1,0,4347805,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4347809,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
ef52c459041883766a186c54,fold_1,0,4348901,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4348914,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
8ef5fc39b8a37a1fc32da01c,fold_1,1,4349155,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4349167,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
04f2290d88f29b622c96c2e8,fold_1,1,4350017,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4350020,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
2c2287b2a79952092a2cc3fa,fold_1,0,4350543,2,2,20,500,600,12.20703125,14.6484375,25,25,1,21,19,4350599.75,0,0.088888888888888892,0.088888888888888892,0.17777777777777781,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
6f96431bc1d32f17135e9924,fold_1,0,4350569,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4350572,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
43e3e01536b1bbe91e0017c7,fold_1,1,4350982,1,1,1,100,100,58.59375,58.59375,100,100,1,1,1,4350985,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
9921977193d0ca6a80ebe6f8,fold_1,0,4351005,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4351105,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
2622f1200575e53b6dc65235,fold_1,0,4351279,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4351405,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
edad653c6cb62ad03b970871,fold_1,0,4351470,2,2,20,500,600,12.20703125,14.6484375,25,25,1,20,12,4351476.7000000002,0,0.088888888888888892,0.088888888888888892,0.17777777777777781,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
39d04aba583ae3e2c0f92f42,fold_1,0,4351908,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,4351964,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
4494df3fe5fd2c876b8beba7,fold_1,0,4352378,1,1,6,1800,1800,58.59375,58.59375,100,100,1,6,4,4352430,1,0.55555555555555558,0.55555555555555558,0.88888888888888884,False,low_confidence_error,false_positive;low_confidence;temporal_regime,DECISION-TIME
5391fc5045e4fab01a9c179a,fold_1,0,4352564,1,1,1,600,600,29.296875,29.296875,100,100,1,2,2,4353498,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
96a08b4ab4c0e214748fe5b3,fold_1,0,4353736,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,4353768,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
8a63fc8b7ccf6b2220e363db,fold_1,0,4353923,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4353932,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
84a8142f9340f1e19622ab97,fold_1,0,4353984,3,3,3,466.66666666666669,600,11.098958333333334,29.296875,25,25,1,3,3,4353988,0,0.088888888888888892,0.088888888888888892,0.17777777777777781,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
bc897d3c2d820a6a27322f8c,fold_1,0,4354195,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4354200,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
c7254a1285b20e46e93f9b32,fold_1,0,4354544,2,2,2,600,600,14.6484375,14.6484375,25,25,1,2,2,4354552.5,0,0.088888888888888892,0.088888888888888892,0.17777777777777781,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
420b745864dece8f8ef57cfc,fold_1,1,4355229,1,1,2,1800,1800,58.59375,58.59375,100,100,1,2,1,4355232,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
83f982ca756dc64c90234630,fold_1,0,4355616,1,1,8,600,600,29.296875,29.296875,100,100,1,8,8,4355665.875,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
f97088af82e2efed7fa687ae,fold_1,0,4356036,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4356042,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
1b11d536f8800519a346ee4b,fold_1,0,4356762,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,4356775,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
738834a86f293a68d847b3bb,fold_1,0,4357298,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4357307,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
b996414870ee4b00c4da347e,fold_1,0,4357519,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4357522,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
1754ca0cca208e08075fffea,fold_1,0,4357530,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4357541,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
b626cd42d73f9ac386c544fc,fold_1,0,4358678,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4358686,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
99f16fcda10986aee09fba0f,fold_1,1,4358830,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4358842,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
717ab4409e292012a1a11de9,fold_1,1,4359287,2,2,60,250,300,9.765625,9.765625,10,10,1,60,51,4359311,0,0.088888888888888892,0.088888888888888892,0.17777777777777781,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
7120a2f89cf2fca419137887,fold_1,0,4359312,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4359315,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
100228e84380d5bbb185ff1d,fold_1,0,4359322,2,2,21,350,600,8.30078125,15.625,100,100,1,23,20,4359487.5238095243,0,0.025000000000000001,0.025000000000000001,0.050000000000000044,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
55ce002261e9488fadbe388f,fold_1,0,4359920,1,1,1,600,600,29.296875,29.296875,100,100,1,3,2,4361783,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
d7b34a3884d541296ef38f50,fold_1,0,4360221,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4360226,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
6d6d374d92891f2f707b8628,fold_1,0,4360326,3,3,3,466.66666666666669,600,11.098958333333334,29.296875,25,25,1,3,2,4362563,0,0.088888888888888892,0.088888888888888892,0.17777777777777781,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
24fe6c60e8dc0cd2354b1fbd,fold_1,0,4361129,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,4361133,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
8afd06bfd041b1720f24300a,fold_1,0,4361567,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,4362211,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
023e36d3c7a124d751e2b530,fold_1,0,4361956,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4361971,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
67aac4691bd87a8829f5a66c,fold_1,1,4362151,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4362160,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
f694c4e7643f90f887edcaf9,fold_1,0,4362433,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4362436,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
24c1e6e6e796718ebcd31e26,fold_1,0,4363426,3,3,12,466.66666666666669,600,11.098958333333334,29.296875,25,25,1,12,7,4363430.833333333,0,0.088888888888888892,0.088888888888888892,0.17777777777777781,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
ca05840d086753d9537bc449,fold_1,0,4363428,1,1,1,600,600,29.296875,29.296875,200,200,1,1,1,4363431,0,0.088888888888888892,0.088888888888888892,0.17777777777777781,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
945e7d9b1285d6269a8bd450,fold_1,0,4364047,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4364050,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
b37892c6e02c16f34ce4d7af,fold_1,0,4364299,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4364302,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
bb7e2a4e40139efb6070275f,fold_1,0,4364348,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4364351,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
e1556a39bba41a10dbfda0d7,fold_1,1,4364697,1,1,1,600,600,29.296875,29.296875,100,100,1,3,2,4365155,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
2e0722d5a9ef1ef97f3952fe,fold_1,0,4364714,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4364717,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
e2f65fe9fb2dbf62ebc4ea32,fold_1,0,4367184,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4367188,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
35956fd4fa8f6f4a3b9747ad,fold_1,0,4369741,2,2,25,600,600,29.296875,39.0625,50,50,1,25,18,4369750.5599999996,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
acbc02b09c5cf2dbeb098238,fold_1,0,4369759,2,2,6,500,600,2.9296875,3.90625,100,100,1,6,6,4369779,0,0.025000000000000001,0.025000000000000001,0.050000000000000044,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
2b2728322ee33db2ce00fcc2,fold_1,0,4370318,1,1,1,3200,3200,19.53125,19.53125,100,100,1,1,1,4370321,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
84721db9ab75e00fb552e936,fold_1,0,4372622,2,2,2,600,600,2.9296875,2.9296875,100,100,1,2,2,4372632.5,0,0.025000000000000001,0.025000000000000001,0.050000000000000044,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
ded584b31ff74cff8a6378bd,fold_1,0,4373060,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,4373073,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
4d6c3e5009cf9980d4683589,fold_1,1,4373596,2,2,2,700,800,6.8359375,9.765625,50,50,1,14,13,4374212.3636363633,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
ac18db4bbcef1619a6036e69,fold_1,0,4374809,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,4374817,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
e77ba8b577ab3ebc61fbbc51,fold_1,0,4377412,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,4377415,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
8a4cc2aa0ec43a9e5d8f7c30,fold_1,0,4378152,1,1,1,10,10,29.296875,29.296875,10,10,1,1,1,4378160,0,0.125,0.125,0.25,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
24e4ed8fd681a30db085ef1f,fold_1,0,4378731,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4378763,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
3bb47a18124fff22932e3d39,fold_1,0,4378731,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4378753,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
21f3a7694f4e00717f80ecde,fold_1,0,4378815,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4378833,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
59469fd198dce419b6b0f904,fold_1,0,4378863,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4378866,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
9c562d56858eba69eb3cfd82,fold_1,0,4379458,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4379461,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
03992121b59f37fc0e627bca,fold_1,0,4379671,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,4379679,0,0.125,0.125,0.25,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
17d10eb04855d44b57ce6a41,fold_1,0,4379689,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4379692,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
7194ada011d4996f4f210436,fold_1,0,4379747,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,4379760,0,0.125,0.125,0.25,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
228a01017385d37520bc686c,fold_1,1,4379927,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4379941,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
bbf644a136a0f49f6406a5f0,fold_1,0,4380465,1,1,1,400,400,9.765625,9.765625,100,100,1,1,1,4380474,0,0.088888888888888892,0.088888888888888892,0.17777777777777781,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
f4bc54ee6af0e81e4ca8943a,fold_1,1,4380531,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,4380545,0,0.125,0.125,0.25,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
e02cafa9e8d9adec698b3f20,fold_1,1,4381458,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4381470,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
c0a8e0c83dc09ed0a4b8a20d,fold_1,0,4381477,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,4381490,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
18dfac668e83a9b4e955a942,fold_1,0,4381882,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4381885,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
90632b9db210163d944c7815,fold_1,0,4382105,1,1,1,600,600,29.296875,29.296875,25,25,1,3,2,4382562,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
f7c339604f12b28b658ecae9,fold_1,1,4382225,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4382270,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
5da8feabbf9634b62e599865,fold_1,0,4382449,1,1,10,600,600,29.296875,29.296875,25,25,1,10,7,4382456,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
439a1761d63dbf00b005d911,fold_1,0,4382777,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,4382787,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
4dd23b2691b2f249c392d110,fold_1,0,4383015,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4383068,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
da487e5afd5a666465a82e95,fold_1,1,4383044,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4383048,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
3fccf0fafdfb1adb959d7339,fold_1,1,4383267,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4383280,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
f0c043e0c84006d9aba901d4,fold_1,0,4384003,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4384014,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
f20ef5bf631c1e11e944619c,fold_1,0,4384003,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4384047,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
eeebb3d78330ec38a376e3c7,fold_1,0,4384233,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4384246,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
211468fae7cc3262561be60b,fold_1,1,4384263,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4384275,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
fe5a0cb47882915a7a71bd09,fold_1,0,4384264,1,1,1,800,800,29.296875,29.296875,50,50,1,1,1,4384376,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
e71fd06387db72498d4729b0,fold_1,1,4384615,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4384626,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
a2988298307d7fb9b95c3fbe,fold_1,1,4384772,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4384778,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
9e806583e2f03f1906b2e7c8,fold_1,0,4384794,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,4384808,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
3dad49d967ca81c6ff0352c8,fold_1,1,4385109,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4385119,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
bba05ab57300b080c40bcf8d,fold_1,0,4385508,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4385520,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
92062e62aacd3d11e37c2779,fold_1,1,4385557,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4385560,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
c4a09f4db0db4f34fb23ba17,fold_1,1,4385557,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4385560,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
c30119d220c1445549260563,fold_1,0,4385648,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4385662,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
e0dfc216e58aa1ae1ca95331,fold_1,1,4385718,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4385732,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
81dbda9e8a3531d25cd3f3d3,fold_1,1,4385728,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4385773,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
a3f24597af0b6b21ba159a97,fold_1,0,4385926,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4385973,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
1a7aaa330629e49fee9f59e5,fold_1,1,4386036,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4386086,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
9035491df76d186b89bca230,fold_1,1,4386036,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4386095,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
a045f463e9d54dbcba5a0db7,fold_1,0,4386153,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,4386156,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
b23e21db4a2a97ab0f2382f4,fold_1,1,4386838,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4386868,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
de5c7434b7ebe19b07728249,fold_1,1,4387003,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4387009,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
054d901a0424913e50588f82,fold_1,1,4387240,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4387348,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
c72be31124f9c83cd3546c42,fold_1,0,4387601,1,1,10,600,600,29.296875,29.296875,100,100,1,10,10,4387611.5,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
3a999516a474cd03ba537fcd,fold_1,1,4387818,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4387865,0,0.43999999999999984,0.43999999999999984,0.87999999999999967,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
